id,x,y,z,timestamp
1388,150.29173,-33.75207,643.8,2014-07-28 14:41:46
1389,150.29172,-33.752296,647.6,2014-07-28 14:42:29
1390,150.29163,-33.75251,659,2014-07-28 14:43:34
1391,150.29156,-33.75273,662.4,2014-07-28 14:43:55
1392,150.29149,-33.75295,665.6,2014-07-28 14:45:27
1393,150.29137,-33.753155,669.3,2014-07-28 14:45:40
1394,150.29132,-33.753376,675.6,2014-07-28 14:46:31
1395,150.29123,-33.753605,677.2,2014-07-28 14:47:29
1396,150.291,-33.753727,687.2,2014-07-28 14:51:52
1397,150.29097,-33.753956,663.3,2014-07-28 14:52:45
1398,150.2908,-33.754158,688.2,2014-07-28 14:54:36
1399,150.29083,-33.7544,704.2,2014-07-28 14:55:26
1400,150.29077,-33.754623,710.8,2014-07-28 14:55:50
1401,150.2907,-33.754845,714.8,2014-07-28 14:56:56
1402,150.2904,-33.75483,705.2,2014-07-28 14:57:38
1403,150.29056,-33.75502,718.1,2014-07-28 14:59:40
1404,150.29042,-33.755238,719.3,2014-07-28 15:01:06
1405,150.29025,-33.755417,727.3,2014-07-28 15:04:14
1406,150.29031,-33.755646,742.6,2014-07-28 15:05:05
1407,150.29018,-33.75585,743.8,2014-07-28 15:05:53
1408,150.29001,-33.755665,749.4,2014-07-28 15:16:27
1409,150.28986,-33.755466,747.7,2014-07-28 15:16:43
1410,150.28966,-33.7553,747.1,2014-07-28 15:17:05
1411,150.28941,-33.755184,748.4,2014-07-28 15:17:30
1412,150.2892,-33.755043,748.5,2014-07-28 15:17:45
1413,150.28897,-33.75493,749.1,2014-07-28 15:18:00
1414,150.28885,-33.754726,749.3,2014-07-28 15:18:18
1415,150.28882,-33.754498,749.6,2014-07-28 15:18:35
1416,150.28879,-33.754265,752.2,2014-07-28 15:18:52
1417,150.28864,-33.754066,751.1,2014-07-28 15:19:14
1418,150.28847,-33.753883,755.6,2014-07-28 15:19:37
1419,150.2883,-33.753708,759.2,2014-07-28 15:20:04
1420,150.28818,-33.753506,760.7,2014-07-28 15:20:19
1421,150.28806,-33.753296,744.2,2014-07-28 15:20:32
1422,150.28796,-33.75308,755.4,2014-07-28 15:20:49
1423,150.28786,-33.752865,757.8,2014-07-28 15:21:10
1424,150.28772,-33.75266,753,2014-07-28 15:21:27
1425,150.28761,-33.752445,756.3,2014-07-28 15:21:41
1426,150.28749,-33.752243,756.8,2014-07-28 15:22:11
1427,150.28732,-33.752052,756.8,2014-07-28 15:22:34
1428,150.28716,-33.75187,746.6,2014-07-28 15:22:54
1429,150.28706,-33.751637,752.8,2014-07-28 15:23:30
1430,150.28685,-33.751476,754,2014-07-28 15:23:42
1431,150.28676,-33.751263,751.3,2014-07-28 15:24:02
1432,150.28667,-33.75104,750.2,2014-07-28 15:24:21
1433,150.28654,-33.75083,748.5,2014-07-28 15:25:00
1434,150.28635,-33.75067,737.6,2014-07-28 15:25:15
1435,150.28624,-33.750465,744.6,2014-07-28 15:25:38
1436,150.2861,-33.750263,741.1,2014-07-28 15:26:30
1437,150.2859,-33.750095,706.6,2014-07-28 15:26:42
1438,150.28572,-33.749916,739.9,2014-07-28 15:27:03
1439,150.28561,-33.7497,743.9,2014-07-28 15:27:20
1440,150.28552,-33.749477,748.3,2014-07-28 15:27:43
1441,150.28545,-33.749256,749.9,2014-07-28 15:28:13
1442,150.28531,-33.749054,751.5,2014-07-28 15:28:37
1443,150.2852,-33.748848,726.8,2014-07-28 15:29:03
1444,150.28505,-33.748653,757.6,2014-07-28 15:29:26
1445,150.28487,-33.748478,749.2,2014-07-28 15:30:19
1446,150.28468,-33.748283,753.9,2014-07-28 15:30:30
1447,150.28459,-33.748062,756.5,2014-07-28 15:30:44
1448,150.28442,-33.747864,754.1,2014-07-28 15:31:19
1449,150.28423,-33.747692,694.6,2014-07-28 15:31:30
1450,150.28404,-33.747517,756.3,2014-07-28 15:32:12
1451,150.28384,-33.74736,757.9,2014-07-28 15:32:29
1452,150.28369,-33.747177,758,2014-07-28 15:32:52
1453,150.28352,-33.746998,758.8,2014-07-28 15:33:49
1454,150.28346,-33.74677,765.6,2014-07-28 15:33:59
1455,150.28339,-33.746548,763.1,2014-07-28 15:34:09
1456,150.2833,-33.74633,766.5,2014-07-28 15:34:21
1457,150.28322,-33.7461,766.1,2014-07-28 15:34:32
1458,150.28322,-33.745872,767.3,2014-07-28 15:34:49
1459,150.2831,-33.74567,759.2,2014-07-28 15:35:07
1460,150.28302,-33.745453,756.6,2014-07-28 15:35:28
1461,150.28296,-33.74523,725.7,2014-07-28 15:35:48
1462,150.28287,-33.745018,749,2014-07-28 15:36:22
1463,150.28282,-33.744785,745.9,2014-07-28 15:37:00
1464,150.28282,-33.744553,746.8,2014-07-28 15:37:11
1465,150.28271,-33.74434,746,2014-07-28 15:37:22
1466,150.2826,-33.74411,743.8,2014-07-28 15:37:29
1467,150.28252,-33.743885,740.3,2014-07-28 15:37:42
1468,150.28247,-33.743664,736.5,2014-07-28 15:38:22
1469,150.28244,-33.74343,736.9,2014-07-28 15:38:47
1470,150.28249,-33.743183,731.8,2014-07-28 15:38:58
1471,150.28252,-33.74295,723.9,2014-07-28 15:39:25
1472,150.28265,-33.742752,722,2014-07-28 15:39:40
1473,150.28278,-33.74254,728.3,2014-07-28 15:40:24
1474,150.28268,-33.742317,726.1,2014-07-28 15:40:41
1475,150.28258,-33.74211,725.4,2014-07-28 15:40:58
1476,150.28261,-33.741886,727.2,2014-07-28 15:41:11
1477,150.28261,-33.741657,725.7,2014-07-28 15:41:26
1478,150.28265,-33.741425,725.2,2014-07-28 15:41:49
1479,150.2827,-33.74119,725.1,2014-07-28 15:42:09
1480,150.28282,-33.740982,724,2014-07-28 15:42:21
1481,150.28282,-33.740746,722.2,2014-07-28 15:43:16
1482,150.28291,-33.740532,716.2,2014-07-28 15:43:33
1483,150.28302,-33.74032,714.5,2014-07-28 15:43:45
1484,150.28302,-33.740086,703.9,2014-07-28 15:44:25
1485,150.28307,-33.73986,705.3,2014-07-28 15:44:41
1486,150.28305,-33.73963,702.8,2014-07-28 15:44:57
1487,150.28305,-33.739407,699.7,2014-07-28 15:45:08
1488,150.28326,-33.739258,697.5,2014-07-28 15:45:21
1489,150.28348,-33.739098,688,2014-07-28 15:45:42
1490,150.28372,-33.73898,683.2,2014-07-28 15:46:15
1491,150.28395,-33.73885,686.7,2014-07-28 15:46:32
1492,150.28404,-33.738632,688.9,2014-07-28 15:47:09
1493,150.284,-33.738396,692.3,2014-07-28 15:47:27
1494,150.28406,-33.738174,711.9,2014-07-28 15:51:22
1495,150.28378,-33.738155,726.2,2014-07-28 15:52:37
1496,150.28358,-33.738,749.5,2014-07-28 15:54:24
1497,150.28337,-33.737858,760.6,2014-07-28 15:54:44
1498,150.28319,-33.737682,800.9,2014-07-28 15:55:56
1499,150.28304,-33.737488,811.9,2014-07-28 15:57:44
1500,150.28288,-33.737297,824,2014-07-28 15:58:10
1501,150.28267,-33.737152,831.4,2014-07-28 15:59:31
1502,150.28267,-33.736927,865.8,2014-07-28 16:00:40
1503,150.28241,-33.73683,869.1,2014-07-28 16:01:57
1504,150.2823,-33.736626,884.8,2014-07-28 16:02:29
1505,150.28224,-33.736397,907.9,2014-07-28 16:04:21
1506,150.28247,-33.736263,909.5,2014-07-28 16:05:25
1507,150.28265,-33.7367,917.4,2014-07-28 16:06:16
1508,150.2828,-33.7365,925.4,2014-07-28 16:08:05
1509,150.28294,-33.7363,916.5,2014-07-28 16:08:43
1510,150.2829,-33.736073,917.5,2014-07-28 16:09:37
1511,150.28288,-33.735847,924.1,2014-07-28 16:10:30
1512,150.28299,-33.735638,938.9,2014-07-28 16:11:47
1513,150.28273,-33.735695,952.5,2014-07-28 16:15:00
1514,150.28268,-33.73547,956,2014-07-28 16:15:32
1515,150.2826,-33.73526,960.5,2014-07-28 16:15:56
1516,150.28258,-33.735027,971,2014-07-28 16:16:46
1517,150.28247,-33.734818,971.5,2014-07-28 16:17:08
1518,150.2824,-33.7346,975.1,2014-07-28 16:17:27
1519,-122.88756,45.15889,71.5,2014-08-04 10:27:15
1520,-122.88736,45.15867,38,2014-08-04 10:28:29
1521,-122.887024,45.158566,39.9,2014-08-04 10:28:32
1522,-122.886665,45.158493,39.6,2014-08-04 10:28:35
1523,-122.88625,45.158394,41.3,2014-08-04 10:28:38
1524,-122.88582,45.15829,43.1,2014-08-04 10:28:41
1525,-122.88539,45.158188,40.9,2014-08-04 10:28:44
1526,-122.88503,45.158108,41.2,2014-08-04 10:28:47
1527,-122.88472,45.158035,40,2014-08-04 10:28:51
1528,-122.88463,45.15779,38.2,2014-08-04 10:28:56
1529,-122.884674,45.157562,36.8,2014-08-04 10:28:59
1530,-122.8848,45.157253,36.3,2014-08-04 10:29:02
1531,-122.884895,45.156944,35.4,2014-08-04 10:29:05
1532,-122.88505,45.15666,35.4,2014-08-04 10:29:08
1533,-122.88515,45.156437,35.9,2014-08-04 10:29:10
1534,-122.88531,45.15618,36.2,2014-08-04 10:29:13
1535,-122.88546,45.155872,36,2014-08-04 10:29:16
1536,-122.8856,45.155582,35.2,2014-08-04 10:29:19
1537,-122.88575,45.155308,35.3,2014-08-04 10:29:22
1538,-122.88588,45.155033,36.1,2014-08-04 10:29:25
1539,-122.88603,45.15473,36,2014-08-04 10:29:28
1540,-122.88603,45.154488,34.9,2014-08-04 10:29:30
1541,-122.88609,45.154175,35.7,2014-08-04 10:29:33
1542,-122.88613,45.153866,37.5,2014-08-04 10:29:36
1543,-122.88619,45.153557,36.5,2014-08-04 10:29:39
1544,-122.88623,45.153248,37.9,2014-08-04 10:29:42
1545,-122.88626,45.153008,37.2,2014-08-04 10:29:45
1546,-122.886246,45.152782,37.3,2014-08-04 10:29:53
1547,-122.88627,45.152542,36.7,2014-08-04 10:29:57
1548,-122.8863,45.152287,35.5,2014-08-04 10:30:00
1549,-122.886314,45.15204,35.6,2014-08-04 10:30:03
1550,-122.88632,45.15179,37.3,2014-08-04 10:30:07
1551,-122.88628,45.151512,32.7,2014-08-04 10:30:56
1552,-122.8863,45.15126,33,2014-08-04 10:30:59
1553,-122.88618,45.151016,33.9,2014-08-04 10:31:03
1554,-122.88585,45.150944,33,2014-08-04 10:31:06
1555,-122.8855,45.15097,33.6,2014-08-04 10:31:09
1556,-122.88504,45.15097,34.6,2014-08-04 10:31:12
1557,-122.88457,45.150978,34.7,2014-08-04 10:31:15
1558,-122.88412,45.150986,34.8,2014-08-04 10:31:18
1559,-122.88366,45.151005,35.7,2014-08-04 10:31:21
1560,-122.88324,45.151024,34.9,2014-08-04 10:31:24
1561,-122.88286,45.151043,35,2014-08-04 10:31:27
1562,-122.882515,45.151047,35,2014-08-04 10:31:31
1563,-122.882126,45.151024,37.4,2014-08-04 10:32:18
1564,-122.88174,45.15101,38.3,2014-08-04 10:32:21
1565,-122.881294,45.151,39.5,2014-08-04 10:32:24
1566,-122.880844,45.150997,40.6,2014-08-04 10:32:27
1567,-122.880455,45.151005,41.2,2014-08-04 10:32:30
1568,-122.880104,45.15098,40.3,2014-08-04 10:32:33
1569,-122.87975,45.15098,39.7,2014-08-04 10:32:54
1570,-122.879456,45.15107,40.5,2014-08-04 10:32:58
1571,-122.8792,45.151234,40,2014-08-04 10:33:01
1572,-122.87902,45.1515,39.1,2014-08-04 10:33:04
1573,-122.8789,45.151726,39.1,2014-08-04 10:33:06
1574,-122.87876,45.15199,38.9,2014-08-04 10:33:08
1575,-122.8786,45.152275,37.3,2014-08-04 10:33:10
1576,-122.87842,45.15258,38.8,2014-08-04 10:33:12
1577,-122.878235,45.152897,38.7,2014-08-04 10:33:14
1578,-122.878,45.153217,38.7,2014-08-04 10:33:16
1579,-122.87772,45.153553,39.4,2014-08-04 10:33:18
1580,-122.87743,45.15387,39.5,2014-08-04 10:33:20
1581,-122.877144,45.15419,40.1,2014-08-04 10:33:22
1582,-122.87685,45.154495,40,2014-08-04 10:33:24
1583,-122.87655,45.154816,40.6,2014-08-04 10:33:26
1584,-122.876236,45.155144,40.7,2014-08-04 10:33:28
1585,-122.8759,45.155487,40.8,2014-08-04 10:33:30
1586,-122.87555,45.155834,40.9,2014-08-04 10:33:32
1587,-122.87519,45.156185,41.1,2014-08-04 10:33:34
1588,-122.874825,45.156555,41,2014-08-04 10:33:36
1589,-122.87463,45.15674,41.3,2014-08-04 10:33:37
1590,-122.87445,45.156933,41,2014-08-04 10:33:38
1591,-122.87426,45.15713,41.3,2014-08-04 10:33:39
1592,-122.87407,45.157333,41.3,2014-08-04 10:33:40
1593,-122.87388,45.157536,41.6,2014-08-04 10:33:41
1594,-122.87368,45.157734,41.4,2014-08-04 10:33:42
1595,-122.87345,45.157932,40.4,2014-08-04 10:33:43
1596,-122.87324,45.15813,39.9,2014-08-04 10:33:44
1597,-122.87302,45.158325,39.5,2014-08-04 10:33:45
1598,-122.8728,45.158527,39.9,2014-08-04 10:33:46
1599,-122.872604,45.15873,40.1,2014-08-04 10:33:47
1600,-122.872375,45.158928,40.3,2014-08-04 10:33:48
1601,-122.872154,45.159145,40.7,2014-08-04 10:33:49
1602,-122.87193,45.159355,40.7,2014-08-04 10:33:50
1603,-122.871704,45.15956,40.8,2014-08-04 10:33:51
1604,-122.871506,45.159794,40.4,2014-08-04 10:33:52
1605,-122.87126,45.160007,40.8,2014-08-04 10:33:53
1606,-122.87105,45.160217,40.9,2014-08-04 10:33:54
1607,-122.87083,45.16043,42.7,2014-08-04 10:33:55
1608,-122.87063,45.160652,41.6,2014-08-04 10:33:56
1609,-122.870415,45.160873,41.6,2014-08-04 10:33:57
1610,-122.87021,45.161087,41.6,2014-08-04 10:33:58
1611,-122.869995,45.161263,40.5,2014-08-04 10:33:59
1612,-122.86977,45.16147,40.2,2014-08-04 10:34:00
1613,-122.86955,45.16166,39.9,2014-08-04 10:34:01
1614,-122.869354,45.16185,39.3,2014-08-04 10:34:02
1615,-122.86914,45.162083,39.6,2014-08-04 10:34:03
1616,-122.86891,45.162304,39.6,2014-08-04 10:34:04
1617,-122.8687,45.162495,40.2,2014-08-04 10:34:05
1618,-122.86848,45.1627,40.5,2014-08-04 10:34:06
1619,-122.86828,45.162937,40.7,2014-08-04 10:34:07
1620,-122.86807,45.16317,40.7,2014-08-04 10:34:08
1621,-122.86786,45.163372,40.9,2014-08-04 10:34:09
1622,-122.86763,45.163593,41,2014-08-04 10:34:10
1623,-122.8674,45.16379,40.4,2014-08-04 10:34:11
1624,-122.86717,45.163986,40.4,2014-08-04 10:34:12
1625,-122.86696,45.164196,40.4,2014-08-04 10:34:13
1626,-122.86674,45.164394,40.5,2014-08-04 10:34:14
1627,-122.866516,45.16459,40.7,2014-08-04 10:34:15
1628,-122.866295,45.164806,41,2014-08-04 10:34:16
1629,-122.866066,45.165012,42.4,2014-08-04 10:34:17
1630,-122.86587,45.16523,42.7,2014-08-04 10:34:18
1631,-122.86566,45.165432,42.6,2014-08-04 10:34:19
1632,-122.865456,45.165657,42.4,2014-08-04 10:34:20
1633,-122.86525,45.16586,42.5,2014-08-04 10:34:21
1634,-122.865036,45.16606,42.3,2014-08-04 10:34:22
1635,-122.86483,45.166264,42.5,2014-08-04 10:34:23
1636,-122.864624,45.166462,42.5,2014-08-04 10:34:24
1637,-122.86444,45.16666,43,2014-08-04 10:34:25
1638,-122.86426,45.166862,43.1,2014-08-04 10:34:26
1639,-122.86399,45.16715,41.4,2014-08-04 10:34:28
1640,-122.86371,45.167423,42.1,2014-08-04 10:34:30
1641,-122.86344,45.167664,40.4,2014-08-04 10:34:32
1642,-122.8632,45.167908,41,2014-08-04 10:34:34
1643,-122.862946,45.16815,41.5,2014-08-04 10:34:36
1644,-122.86269,45.1684,41.3,2014-08-04 10:34:38
1645,-122.862465,45.168636,39.9,2014-08-04 10:34:40
1646,-122.86224,45.168854,40.5,2014-08-04 10:34:42
1647,-122.862045,45.169037,40.6,2014-08-04 10:34:44
1648,-122.86178,45.169304,39.8,2014-08-04 10:34:47
1649,-122.86151,45.169575,40.3,2014-08-04 10:34:50
1650,-122.861244,45.16984,40,2014-08-04 10:34:53
1651,-122.86094,45.170124,38.2,2014-08-04 10:34:56
1652,-122.86072,45.170334,37.4,2014-08-04 10:34:58
1653,-122.86049,45.17057,37.3,2014-08-04 10:35:00
1654,-122.86025,45.170803,37.4,2014-08-04 10:35:02
1655,-122.86001,45.171047,37,2014-08-04 10:35:04
1656,-122.85976,45.171288,37.2,2014-08-04 10:35:06
1657,-122.859505,45.17154,37.2,2014-08-04 10:35:08
1658,-122.859245,45.1718,37,2014-08-04 10:35:10
1659,-122.85898,45.172062,37.3,2014-08-04 10:35:12
1660,-122.85871,45.172333,37.1,2014-08-04 10:35:14
1661,-122.858444,45.172585,37.4,2014-08-04 10:35:16
1662,-122.858185,45.172836,37.3,2014-08-04 10:35:18
1663,-122.85793,45.17309,37.2,2014-08-04 10:35:20
1664,-122.85766,45.173347,37.1,2014-08-04 10:35:22
1665,-122.85739,45.173626,36.8,2014-08-04 10:35:24
1666,-122.857086,45.173916,36.5,2014-08-04 10:35:26
1667,-122.85678,45.174213,34.6,2014-08-04 10:35:28
1668,-122.85648,45.174515,34.4,2014-08-04 10:35:30
1669,-122.856155,45.17482,33.1,2014-08-04 10:35:32
1670,-122.855835,45.175144,33.5,2014-08-04 10:35:34
1671,-122.85552,45.17546,33.8,2014-08-04 10:35:36
1672,-122.85521,45.17578,33.9,2014-08-04 10:35:38
1673,-122.854904,45.176125,33,2014-08-04 10:35:40
1674,-122.8546,45.176434,32.3,2014-08-04 10:35:42
1675,-122.85426,45.176727,32.4,2014-08-04 10:35:44
1676,-122.85398,45.17703,31.7,2014-08-04 10:35:46
1677,-122.853676,45.17731,31.7,2014-08-04 10:35:48
1678,-122.85339,45.17762,31.4,2014-08-04 10:35:50
1679,-122.8531,45.177876,31.5,2014-08-04 10:35:52
1680,-122.852776,45.178158,30.9,2014-08-04 10:35:54
1681,-122.85248,45.178455,31.4,2014-08-04 10:35:56
1682,-122.852234,45.17872,31.5,2014-08-04 10:35:58
1683,-122.85202,45.178925,31.1,2014-08-04 10:36:00
1684,-122.851814,45.17913,30.8,2014-08-04 10:36:02
1685,-122.851616,45.179314,32.5,2014-08-04 10:36:04
1686,-122.85136,45.17958,32.4,2014-08-04 10:36:07
1687,-122.851105,45.179825,33.6,2014-08-04 10:36:10
1688,-122.85082,45.18008,36.2,2014-08-04 10:36:13
1689,-122.85063,45.18027,36,2014-08-04 10:36:15
1690,-122.850426,45.180458,37.1,2014-08-04 10:36:17
1691,-122.850235,45.18064,37.3,2014-08-04 10:36:19
1692,-122.85001,45.18084,37.4,2014-08-04 10:36:21
1693,-122.84981,45.181046,36.7,2014-08-04 10:36:23
1694,-122.849594,45.181274,37.2,2014-08-04 10:36:25
1695,-122.84938,45.18148,36.7,2014-08-04 10:36:27
1696,-122.84915,45.18171,35.6,2014-08-04 10:36:29
1697,-122.84891,45.181942,35.4,2014-08-04 10:36:31
1698,-122.848656,45.18217,36.4,2014-08-04 10:36:33
1699,-122.84837,45.182434,36.3,2014-08-04 10:36:35
1700,-122.8481,45.18273,36.2,2014-08-04 10:36:37
1701,-122.84781,45.183052,36.2,2014-08-04 10:36:39
1702,-122.847496,45.183334,36,2014-08-04 10:36:41
1703,-122.84718,45.183636,36.3,2014-08-04 10:36:43
1704,-122.84688,45.18395,35.6,2014-08-04 10:36:45
1705,-122.846565,45.184265,35.8,2014-08-04 10:36:47
1706,-122.84625,45.184578,34.2,2014-08-04 10:36:49
1707,-122.845924,45.18489,34.4,2014-08-04 10:36:51
1708,-122.8456,45.18522,35,2014-08-04 10:36:53
1709,-122.84525,45.18554,34.7,2014-08-04 10:36:55
1710,-122.8449,45.185867,35,2014-08-04 10:36:57
1711,-122.84456,45.18621,36.4,2014-08-04 10:36:59
1712,-122.84421,45.186554,35.8,2014-08-04 10:37:01
1713,-122.84384,45.18688,35.9,2014-08-04 10:37:03
1714,-122.843666,45.18708,36,2014-08-04 10:37:04
1715,-122.843315,45.18743,35.8,2014-08-04 10:37:06
1716,-122.84294,45.187786,34.8,2014-08-04 10:37:08
1717,-122.84259,45.188145,34.8,2014-08-04 10:37:10
1718,-122.84223,45.1885,35,2014-08-04 10:37:12
1719,-122.841866,45.188854,35.1,2014-08-04 10:37:14
1720,-122.84149,45.18922,34.5,2014-08-04 10:37:16
1721,-122.84129,45.1894,34.4,2014-08-04 10:37:17
1722,-122.84111,45.18959,34.5,2014-08-04 10:37:18
1723,-122.84092,45.189793,34.2,2014-08-04 10:37:19
1724,-122.84074,45.18999,33.7,2014-08-04 10:37:20
1725,-122.84053,45.19017,33.7,2014-08-04 10:37:21
1726,-122.84034,45.190388,33.1,2014-08-04 10:37:22
1727,-122.83995,45.190742,32.4,2014-08-04 10:37:24
1728,-122.83976,45.19094,32.5,2014-08-04 10:37:25
1729,-122.83956,45.191135,33.1,2014-08-04 10:37:26
1730,-122.83938,45.19133,33.4,2014-08-04 10:37:27
1731,-122.83918,45.191536,32.7,2014-08-04 10:37:28
1732,-122.83898,45.191734,33.1,2014-08-04 10:37:29
1733,-122.83878,45.19194,33.9,2014-08-04 10:37:30
1734,-122.8386,45.192154,33.2,2014-08-04 10:37:31
1735,-122.8384,45.19236,34.1,2014-08-04 10:37:32
1736,-122.83821,45.19257,33.8,2014-08-04 10:37:33
1737,-122.83802,45.192776,34.7,2014-08-04 10:37:34
1738,-122.837845,45.192986,33.6,2014-08-04 10:37:35
1739,-122.837654,45.193195,33.8,2014-08-04 10:37:36
1740,-122.83747,45.193398,33.9,2014-08-04 10:37:37
1741,-122.83729,45.193604,34.3,2014-08-04 10:37:38
1742,-122.83711,45.19381,34.1,2014-08-04 10:37:39
1743,-122.83693,45.194016,34.3,2014-08-04 10:37:40
1744,-122.836754,45.194225,34.2,2014-08-04 10:37:41
1745,-122.83657,45.194435,34.6,2014-08-04 10:37:42
1746,-122.83639,45.194645,34.7,2014-08-04 10:37:43
1747,-122.836205,45.194862,34.9,2014-08-04 10:37:44
1748,-122.83602,45.195072,35.7,2014-08-04 10:37:45
1749,-122.83586,45.19527,33.7,2014-08-04 10:37:46
1750,-122.8357,45.195477,32.7,2014-08-04 10:37:47
1751,-122.835526,45.1957,34.3,2014-08-04 10:37:48
1752,-122.83535,45.19591,34.9,2014-08-04 10:37:49
1753,-122.83518,45.196117,35,2014-08-04 10:37:50
1754,-122.83489,45.196503,34.9,2014-08-04 10:37:52
1755,-122.834625,45.196842,35.3,2014-08-04 10:37:54
1756,-122.834366,45.197174,35.4,2014-08-04 10:37:56
1757,-122.83414,45.197475,35.1,2014-08-04 10:37:58
1758,-122.83392,45.19779,35.7,2014-08-04 10:38:00
1759,-122.8337,45.198097,35.5,2014-08-04 10:38:02
1760,-122.83348,45.198418,36.4,2014-08-04 10:38:04
1761,-122.83326,45.198734,36.6,2014-08-04 10:38:06
1762,-122.83304,45.19905,37.4,2014-08-04 10:38:08
1763,-122.832825,45.199364,38.3,2014-08-04 10:38:10
1764,-122.83261,45.199673,37.6,2014-08-04 10:38:12
1765,-122.83239,45.199993,37.4,2014-08-04 10:38:14
1766,-122.83216,45.20031,37.3,2014-08-04 10:38:16
1767,-122.83193,45.20064,36.8,2014-08-04 10:38:18
1768,-122.831696,45.200977,37.3,2014-08-04 10:38:20
1769,-122.83145,45.20133,37.1,2014-08-04 10:38:22
1770,-122.83121,45.201687,37,2014-08-04 10:38:24
1771,-122.83095,45.202057,37.1,2014-08-04 10:38:26
1772,-122.830696,45.202427,37.5,2014-08-04 10:38:28
1773,-122.83044,45.202793,37.1,2014-08-04 10:38:30
1774,-122.830185,45.203156,37,2014-08-04 10:38:32
1775,-122.82993,45.203518,36.9,2014-08-04 10:38:34
1776,-122.82968,45.203876,36.8,2014-08-04 10:38:36
1777,-122.82943,45.204247,36.2,2014-08-04 10:38:38
1778,-122.82916,45.20462,36.3,2014-08-04 10:38:40
1779,-122.8289,45.205,36.4,2014-08-04 10:38:42
1780,-122.828636,45.20539,36.5,2014-08-04 10:38:44
1781,-122.82836,45.20578,36.1,2014-08-04 10:38:46
1782,-122.82809,45.20617,35.2,2014-08-04 10:38:48
1783,-122.82782,45.206547,34.5,2014-08-04 10:38:50
1784,-122.82756,45.206913,34.5,2014-08-04 10:38:52
1785,-122.82732,45.207264,34.6,2014-08-04 10:38:54
1786,-122.827095,45.20758,35,2014-08-04 10:38:56
1787,-122.8269,45.207855,35.1,2014-08-04 10:38:58
1788,-122.82674,45.2081,36.4,2014-08-04 10:39:00
1789,-122.82659,45.208317,36.8,2014-08-04 10:39:02
1790,-122.82639,45.20859,37,2014-08-04 10:39:05
1791,-122.82622,45.208843,36.3,2014-08-04 10:39:09
1792,-122.82605,45.209072,35.7,2014-08-04 10:39:14
1793,-122.825905,45.20928,35.4,2014-08-04 10:39:18
1794,-122.82577,45.209484,34.2,2014-08-04 10:39:21
1795,-122.825584,45.209736,34.1,2014-08-04 10:39:24
1796,-122.825386,45.210026,33.9,2014-08-04 10:39:27
1797,-122.82524,45.21023,33.7,2014-08-04 10:39:29
1798,-122.8251,45.210438,32.9,2014-08-04 10:39:31
1799,-122.82495,45.21065,33,2014-08-04 10:39:33
1800,-122.8248,45.210876,33.8,2014-08-04 10:39:35
1801,-122.82464,45.211113,34,2014-08-04 10:39:37
1802,-122.82448,45.21134,33.9,2014-08-04 10:39:39
1803,-122.82432,45.211582,33.7,2014-08-04 10:39:41
1804,-122.82415,45.211823,33.5,2014-08-04 10:39:43
1805,-122.82398,45.212063,34.1,2014-08-04 10:39:45
1806,-122.82381,45.212315,33.8,2014-08-04 10:39:47
1807,-122.82363,45.212566,34.3,2014-08-04 10:39:49
1808,-122.823456,45.212814,33.8,2014-08-04 10:39:51
1809,-122.82329,45.21306,33.4,2014-08-04 10:39:53
1810,-122.82311,45.213303,32.7,2014-08-04 10:39:55
1811,-122.822945,45.213535,32.9,2014-08-04 10:39:57
1812,-122.822784,45.213757,33,2014-08-04 10:39:59
1813,-122.82263,45.213978,32.9,2014-08-04 10:40:01
1814,-122.82244,45.21425,32.5,2014-08-04 10:40:04
1815,-122.82229,45.214462,32.3,2014-08-04 10:40:07
1816,-122.82216,45.214676,32.2,2014-08-04 10:40:13
1817,-122.82201,45.214878,30.2,2014-08-04 10:40:27
1818,-122.82186,45.215084,29.1,2014-08-04 10:40:37
1819,-122.82169,45.21532,29.8,2014-08-04 10:40:44
1820,-122.82154,45.21553,30.5,2014-08-04 10:40:48
1821,-122.82135,45.215805,31.5,2014-08-04 10:40:52
1822,-122.82118,45.216053,32.2,2014-08-04 10:40:55
1823,-122.82098,45.216328,32.7,2014-08-04 10:40:58
1824,-122.82084,45.216534,32.8,2014-08-04 10:41:00
1825,-122.82069,45.216747,33.2,2014-08-04 10:41:02
1826,-122.820526,45.21697,33.2,2014-08-04 10:41:04
1827,-122.820366,45.217194,33.4,2014-08-04 10:41:06
1828,-122.820206,45.217434,33.1,2014-08-04 10:41:08
1829,-122.82002,45.217697,33.5,2014-08-04 10:41:10
1830,-122.81985,45.21795,33.9,2014-08-04 10:41:12
1831,-122.81967,45.218197,34.2,2014-08-04 10:41:14
1832,-122.81951,45.218426,34.7,2014-08-04 10:41:16
1833,-122.81934,45.218662,35.2,2014-08-04 10:41:18
1834,-122.819176,45.218895,35.4,2014-08-04 10:41:20
1835,-122.819016,45.219124,35.6,2014-08-04 10:41:22
1836,-122.818855,45.21935,35,2014-08-04 10:41:24
1837,-122.8187,45.219574,35.4,2014-08-04 10:41:26
1838,-122.81856,45.219788,35.8,2014-08-04 10:41:28
1839,-122.818344,45.220078,36.3,2014-08-04 10:41:31
1840,-122.81817,45.22033,37.3,2014-08-04 10:41:34
1841,-122.81801,45.220554,38,2014-08-04 10:41:39
